id,quantity,order_id,product_id,datetime,price,name
73022,1,2096,217,2017-12-02 19:25:00,11.95,Tandoori Mixed Grill
73023,1,10085,217,2017-12-01 16:48:00,11.95,Tandoori Mixed Grill
73024,1,10093,217,2017-11-28 18:48:00,11.95,Tandoori Mixed Grill
73025,1,10114,217,2017-11-24 17:45:00,11.95,Tandoori Mixed Grill
73026,1,10125,220,2017-11-21 19:31:00,11.95,Tandoori Fish (Main)
73027,1,10129,217,2017-11-19 13:20:00,11.95,Tandoori Mixed Grill
73028,1,7012,217,2017-11-19 12:49:00,11.95,Tandoori Mixed Grill
73029,1,7020,217,2017-11-17 11:43:00,11.95,Tandoori Mixed Grill
73030,1,7022,217,2017-11-15 18:44:00,11.95,Tandoori Mixed Grill
73031,1,10147,217,2017-11-12 17:15:00,11.95,Tandoori Mixed Grill
73032,1,10148,217,2017-11-11 19:24:00,11.95,Tandoori Mixed Grill
73033,1,10149,217,2017-11-11 19:19:00,11.95,Tandoori Mixed Grill
73034,2,5212,217,2017-11-10 18:08:00,11.95,Tandoori Mixed Grill
73035,1,4269,217,2017-11-08 21:12:00,11.95,Tandoori Mixed Grill
73036,1,7041,217,2017-11-06 16:53:00,11.95,Tandoori Mixed Grill
73037,2,13063,217,2017-11-04 20:39:00,11.95,Tandoori Mixed Grill
73038,1,10173,217,2017-11-02 17:59:00,11.95,Tandoori Mixed Grill
73039,1,12523,217,2017-10-30 22:02:00,11.95,Tandoori Mixed Grill
73040,1,2193,99,2017-10-27 17:16:00,7.95,Madras
73041,1,10200,101,2017-10-20 19:19:00,7.95,Vindaloo
73042,1,10201,217,2017-10-20 19:06:00,11.95,Tandoori Mixed Grill
73043,1,10213,99,2017-10-14 17:38:00,7.95,Madras
73044,1,2228,101,2017-10-13 19:18:00,7.95,Vindaloo
73045,1,4300,217,2017-10-13 13:16:00,11.95,Tandoori Mixed Grill
73046,1,2244,217,2017-10-09 17:22:00,11.95,Tandoori Mixed Grill
73047,1,2245,217,2017-10-09 17:11:00,11.95,Tandoori Mixed Grill
73048,1,5238,101,2017-10-09 13:43:00,7.95,Vindaloo
73049,1,12060,217,2017-10-06 17:12:00,11.95,Tandoori Mixed Grill
73050,1,13248,220,2017-10-01 19:41:00,11.95,Tandoori Fish (Main)
73051,1,13249,220,2017-10-01 19:26:00,11.95,Tandoori Fish (Main)
73052,1,13250,220,2017-10-01 19:09:00,11.95,Tandoori Fish (Main)
73053,1,13251,220,2017-10-01 19:00:00,11.95,Tandoori Fish (Main)
73054,1,13253,220,2017-10-01 18:43:00,11.95,Tandoori Fish (Main)
73055,1,12795,220,2017-10-01 17:43:00,11.95,Tandoori Fish (Main)
73056,1,4309,217,2017-09-30 15:50:00,11.95,Tandoori Mixed Grill
73057,1,4310,217,2017-09-30 15:44:00,11.95,Tandoori Mixed Grill
73058,1,4312,99,2017-09-29 19:52:00,7.95,Madras
73059,2,5249,217,2017-09-26 10:50:00,11.95,Tandoori Mixed Grill
73060,1,10264,99,2017-09-24 19:03:00,7.95,Madras
73061,1,2298,217,2017-09-22 17:44:00,11.95,Tandoori Mixed Grill
73062,1,2304,217,2017-09-16 19:47:00,11.95,Tandoori Mixed Grill
73063,1,13069,217,2017-09-16 18:32:00,11.95,Tandoori Mixed Grill
73064,1,2307,217,2017-09-16 18:26:00,11.95,Tandoori Mixed Grill
73065,1,2311,217,2017-09-15 18:48:00,11.95,Tandoori Mixed Grill
73066,1,10301,217,2017-09-14 20:20:00,11.95,Tandoori Mixed Grill
73067,1,7159,217,2017-09-09 20:04:00,11.95,Tandoori Mixed Grill
73068,1,4326,217,2017-09-09 13:45:00,11.95,Tandoori Mixed Grill
73069,1,4327,217,2017-09-09 12:28:00,11.95,Tandoori Mixed Grill
73070,1,12531,217,2017-09-08 19:49:00,11.95,Tandoori Mixed Grill
73071,1,4329,217,2017-09-08 17:51:00,11.95,Tandoori Mixed Grill
73072,1,10326,100,2017-09-06 20:31:00,7.95,Curry
73073,1,10327,100,2017-09-06 20:29:00,7.95,Curry
73074,1,10334,217,2017-09-03 19:42:00,11.95,Tandoori Mixed Grill
73075,1,10335,217,2017-09-02 20:32:00,11.95,Tandoori Mixed Grill
73076,1,10342,217,2017-09-01 19:43:00,11.95,Tandoori Mixed Grill
73077,1,2342,217,2017-08-29 19:02:00,11.95,Tandoori Mixed Grill
73078,1,7190,217,2017-08-28 18:45:00,11.95,Tandoori Mixed Grill
73079,1,12084,217,2017-08-26 19:53:00,11.95,Tandoori Mixed Grill
73080,1,2352,217,2017-08-25 18:42:00,11.95,Tandoori Mixed Grill
73081,1,2353,217,2017-08-25 18:35:00,11.95,Tandoori Mixed Grill
73082,1,10374,220,2017-08-24 22:15:00,11.95,Tandoori Fish (Main)
73083,1,10376,217,2017-08-24 20:27:00,11.95,Tandoori Mixed Grill
73084,2,4340,217,2017-08-22 15:45:00,11.95,Tandoori Mixed Grill
73085,1,12091,220,2017-08-18 18:17:00,11.95,Tandoori Fish (Main)
73086,1,7213,217,2017-08-18 18:13:00,11.95,Tandoori Mixed Grill
73087,2,4346,217,2017-08-17 16:06:00,11.95,Tandoori Mixed Grill
73088,1,10402,217,2017-08-14 18:24:00,11.95,Tandoori Mixed Grill
73089,1,2370,217,2017-08-13 18:09:00,11.95,Tandoori Mixed Grill
73090,1,2371,217,2017-08-13 18:05:00,11.95,Tandoori Mixed Grill
73091,1,10410,217,2017-08-12 18:25:00,11.95,Tandoori Mixed Grill
73092,1,7229,217,2017-08-11 20:36:00,11.95,Tandoori Mixed Grill
73093,1,10432,217,2017-08-04 19:36:00,11.95,Tandoori Mixed Grill
73094,1,7243,100,2017-08-04 11:32:00,7.95,Curry
73095,1,10435,217,2017-08-03 18:55:00,11.95,Tandoori Mixed Grill
73096,2,4355,217,2017-07-30 12:07:00,11.95,Tandoori Mixed Grill
73097,1,2419,217,2017-07-24 19:42:00,11.95,Tandoori Mixed Grill
73098,1,4359,217,2017-07-22 21:00:00,11.95,Tandoori Mixed Grill
73099,1,10472,217,2017-07-22 19:56:00,11.95,Tandoori Mixed Grill
73100,1,7268,217,2017-07-21 20:30:00,11.95,Tandoori Mixed Grill
73101,1,2426,101,2017-07-21 19:24:00,7.95,Vindaloo
73102,1,13374,220,2017-07-21 18:54:00,11.95,Tandoori Fish (Main)
73103,1,2427,217,2017-07-21 17:35:00,11.95,Tandoori Mixed Grill
73104,1,4361,99,2017-07-20 21:21:00,7.95,Madras
73105,1,10502,217,2017-07-14 19:02:00,11.95,Tandoori Mixed Grill
73106,2,7286,217,2017-07-10 20:52:00,11.95,Tandoori Mixed Grill
73107,2,7287,217,2017-07-10 20:47:00,11.95,Tandoori Mixed Grill
73108,1,12125,217,2017-07-09 18:38:00,11.95,Tandoori Mixed Grill
73109,1,4372,217,2017-07-07 19:16:00,11.95,Tandoori Mixed Grill
73110,1,2463,217,2017-07-07 18:23:00,11.95,Tandoori Mixed Grill
73111,1,10519,217,2017-07-05 19:12:00,11.95,Tandoori Mixed Grill
73112,1,4382,217,2017-07-02 19:08:00,11.95,Tandoori Mixed Grill
73113,1,10529,217,2017-07-02 18:57:00,11.95,Tandoori Mixed Grill
73114,1,4383,217,2017-07-02 13:09:00,11.95,Tandoori Mixed Grill
73115,1,7299,100,2017-06-30 12:29:00,7.95,Curry
73116,1,12138,217,2017-06-29 19:13:00,11.95,Tandoori Mixed Grill
73117,1,10542,220,2017-06-28 22:51:00,11.95,Tandoori Fish (Main)
73118,1,10544,217,2017-06-27 19:44:00,11.95,Tandoori Mixed Grill
73119,1,4391,217,2017-06-27 17:37:00,11.95,Tandoori Mixed Grill
73120,1,10548,217,2017-06-26 19:53:00,11.95,Tandoori Mixed Grill
73121,1,12141,220,2017-06-25 17:24:00,11.95,Tandoori Fish (Main)
73122,1,2510,217,2017-06-22 18:19:00,11.95,Tandoori Mixed Grill
73123,1,2514,217,2017-06-19 19:25:00,11.95,Tandoori Mixed Grill
73124,1,2515,217,2017-06-18 18:28:00,11.95,Tandoori Mixed Grill
73125,1,2517,217,2017-06-17 21:10:00,11.95,Tandoori Mixed Grill
73126,1,13375,217,2017-06-13 22:45:00,11.95,Tandoori Mixed Grill
73127,2,10584,217,2017-06-13 11:36:00,11.95,Tandoori Mixed Grill
73128,1,7331,99,2017-06-10 19:06:00,7.95,Madras
73129,1,12153,217,2017-06-09 19:04:00,11.95,Tandoori Mixed Grill
73130,1,10601,101,2017-06-05 18:06:00,7.95,Vindaloo
73131,2,4407,217,2017-06-04 13:48:00,11.95,Tandoori Mixed Grill
73132,2,4408,217,2017-06-04 13:44:00,11.95,Tandoori Mixed Grill
73133,1,10614,217,2017-06-03 17:45:00,11.95,Tandoori Mixed Grill
73134,1,5316,99,2017-06-01 21:10:00,7.95,Madras
73135,1,2552,99,2017-05-29 17:46:00,7.95,Madras
73136,2,4421,217,2017-05-26 16:49:00,11.95,Tandoori Mixed Grill
73137,1,7353,217,2017-05-25 21:14:00,11.95,Tandoori Mixed Grill
73138,1,2566,217,2017-05-25 18:27:00,11.95,Tandoori Mixed Grill
73139,1,7356,100,2017-05-24 17:23:00,7.95,Curry
73140,1,10655,217,2017-05-19 18:32:00,11.95,Tandoori Mixed Grill
73141,1,10656,217,2017-05-19 18:25:00,11.95,Tandoori Mixed Grill
73142,1,2576,217,2017-05-19 16:56:00,11.95,Tandoori Mixed Grill
73143,1,2580,217,2017-05-16 18:53:00,11.95,Tandoori Mixed Grill
73144,1,2582,217,2017-05-15 21:46:00,11.95,Tandoori Mixed Grill
73145,1,4427,217,2017-05-13 20:03:00,11.95,Tandoori Mixed Grill
73146,1,12177,217,2017-05-12 20:41:00,11.95,Tandoori Mixed Grill
73147,1,10672,217,2017-05-12 18:26:00,11.95,Tandoori Mixed Grill
73148,1,12178,217,2017-05-11 19:07:00,11.95,Tandoori Mixed Grill
73149,1,2585,217,2017-05-10 20:47:00,11.95,Tandoori Mixed Grill
73150,2,4436,217,2017-05-08 18:49:00,11.95,Tandoori Mixed Grill
73151,1,12831,217,2017-05-05 18:34:00,11.95,Tandoori Mixed Grill
73152,1,12181,217,2017-05-04 17:45:00,11.95,Tandoori Mixed Grill
73153,1,12832,217,2017-05-02 19:35:00,11.95,Tandoori Mixed Grill
73154,1,10693,217,2017-05-02 18:16:00,11.95,Tandoori Mixed Grill
73155,2,7390,217,2017-04-29 17:39:00,11.95,Tandoori Mixed Grill
73156,1,7396,217,2017-04-28 18:03:00,11.95,Tandoori Mixed Grill
73157,1,2617,217,2017-04-26 19:48:00,11.95,Tandoori Mixed Grill
73158,1,2629,217,2017-04-22 21:15:00,11.95,Tandoori Mixed Grill
73159,1,7404,99,2017-04-21 20:10:00,7.95,Madras
73160,1,10725,217,2017-04-16 20:15:00,11.95,Tandoori Mixed Grill
73161,1,7411,217,2017-04-16 19:14:00,11.95,Tandoori Mixed Grill
73162,1,10739,217,2017-04-11 19:40:00,11.95,Tandoori Mixed Grill
73163,2,4469,217,2017-04-09 19:26:00,11.95,Tandoori Mixed Grill
73164,1,2672,217,2017-04-08 19:04:00,11.95,Tandoori Mixed Grill
73165,1,7424,217,2017-04-07 20:51:00,11.95,Tandoori Mixed Grill
73166,1,2675,217,2017-04-07 19:14:00,11.95,Tandoori Mixed Grill
73167,1,10750,217,2017-04-07 18:58:00,11.95,Tandoori Mixed Grill
73168,1,12204,217,2017-04-04 17:49:00,11.95,Tandoori Mixed Grill
73169,1,7434,217,2017-04-03 20:15:00,11.95,Tandoori Mixed Grill
73170,1,13376,217,2017-04-01 20:05:00,11.95,Tandoori Mixed Grill
73171,1,2692,217,2017-04-01 17:54:00,11.95,Tandoori Mixed Grill
73172,1,10770,220,2017-03-31 22:32:00,11.95,Tandoori Fish (Main)
73173,1,7439,217,2017-03-31 18:55:00,11.95,Tandoori Mixed Grill
73174,1,5369,217,2017-03-30 20:30:00,11.95,Tandoori Mixed Grill
73175,1,4481,217,2017-03-29 17:56:00,11.95,Tandoori Mixed Grill
73176,1,10780,217,2017-03-28 18:29:00,11.95,Tandoori Mixed Grill
73177,1,10781,217,2017-03-28 18:26:00,11.95,Tandoori Mixed Grill
73178,1,13287,217,2017-03-26 13:07:00,11.95,Tandoori Mixed Grill
73179,1,4484,217,2017-03-25 18:04:00,11.95,Tandoori Mixed Grill
73180,1,10789,99,2017-03-25 12:12:00,7.95,Madras
73181,1,4486,217,2017-03-24 19:49:00,11.95,Tandoori Mixed Grill
73182,1,10791,99,2017-03-24 19:44:00,7.95,Madras
73183,1,4489,217,2017-03-18 16:31:00,11.95,Tandoori Mixed Grill
73184,1,4490,99,2017-03-17 19:53:00,7.95,Madras
73185,1,12214,217,2017-03-17 19:04:00,11.95,Tandoori Mixed Grill
73186,1,7464,217,2017-03-12 18:49:00,11.95,Tandoori Mixed Grill
73187,1,4500,217,2017-03-11 18:18:00,11.95,Tandoori Mixed Grill
73188,1,10833,217,2017-03-05 17:52:00,11.95,Tandoori Mixed Grill
73189,1,10835,217,2017-03-04 21:06:00,11.95,Tandoori Mixed Grill
73190,1,2744,217,2017-03-03 20:27:00,11.95,Tandoori Mixed Grill
73191,1,10841,217,2017-03-01 19:21:00,11.95,Tandoori Mixed Grill
73192,2,5385,217,2017-02-25 17:41:00,11.95,Tandoori Mixed Grill
73193,2,12223,217,2017-02-25 17:36:00,11.95,Tandoori Mixed Grill
73194,1,4511,217,2017-02-25 12:34:00,11.95,Tandoori Mixed Grill
73195,1,12226,217,2017-02-21 18:05:00,11.95,Tandoori Mixed Grill
73196,1,4515,217,2017-02-21 17:55:00,11.95,Tandoori Mixed Grill
73197,1,10849,217,2017-02-20 19:02:00,11.95,Tandoori Mixed Grill
73198,1,5389,217,2017-02-18 18:07:00,11.95,Tandoori Mixed Grill
73199,1,7492,217,2017-02-18 16:54:00,11.95,Tandoori Mixed Grill
73200,1,10863,217,2017-02-14 18:16:00,11.95,Tandoori Mixed Grill
73201,1,13294,217,2017-02-09 21:49:00,11.95,Tandoori Mixed Grill
73202,1,13295,217,2017-02-09 21:46:00,11.95,Tandoori Mixed Grill
73203,1,4530,217,2017-02-07 17:40:00,11.95,Tandoori Mixed Grill
73204,1,5398,99,2017-02-05 19:57:00,7.95,Madras
73205,1,2798,217,2017-02-04 19:01:00,11.95,Tandoori Mixed Grill
73206,1,7517,217,2017-02-03 17:10:00,11.95,Tandoori Mixed Grill
73207,1,10892,217,2017-02-03 13:58:00,11.95,Tandoori Mixed Grill
73208,1,4536,217,2017-02-01 19:07:00,11.95,Tandoori Mixed Grill
73209,1,13377,217,2017-02-01 18:08:00,11.95,Tandoori Mixed Grill
73210,1,2809,217,2017-01-28 18:41:00,11.95,Tandoori Mixed Grill
73211,1,10904,217,2017-01-28 17:09:00,11.95,Tandoori Mixed Grill
73212,1,10911,100,2017-01-27 13:38:00,7.95,Curry
73213,1,4541,217,2017-01-24 17:21:00,11.95,Tandoori Mixed Grill
73214,1,10920,217,2017-01-23 16:54:00,11.95,Tandoori Mixed Grill
73215,1,4546,217,2017-01-20 17:45:00,11.95,Tandoori Mixed Grill
73216,1,4551,217,2017-01-18 17:39:00,11.95,Tandoori Mixed Grill
73217,1,12239,217,2017-01-18 17:06:00,11.95,Tandoori Mixed Grill
73218,1,4552,217,2017-01-15 17:23:00,11.95,Tandoori Mixed Grill
73219,1,10941,217,2017-01-14 10:10:00,11.95,Tandoori Mixed Grill
73220,1,5413,217,2017-01-13 19:13:00,11.95,Tandoori Mixed Grill
73221,1,10945,217,2017-01-12 13:23:00,11.95,Tandoori Mixed Grill
73222,1,5421,220,2017-01-07 18:11:00,11.95,Tandoori Fish (Main)
73223,1,10961,217,2017-01-06 19:49:00,11.95,Tandoori Mixed Grill
73224,1,2859,217,2017-01-04 19:59:00,11.95,Tandoori Mixed Grill
73225,1,13100,217,2017-01-03 19:53:00,11.95,Tandoori Mixed Grill
73226,1,10968,99,2017-01-03 19:07:00,7.95,Madras
73227,1,10973,99,2016-12-31 21:20:00,7.95,Madras
73228,1,7572,217,2016-12-29 19:32:00,11.95,Tandoori Mixed Grill
73229,2,5428,217,2016-12-28 18:52:00,11.95,Tandoori Mixed Grill
73230,1,7574,217,2016-12-27 20:36:00,11.95,Tandoori Mixed Grill
73231,1,2888,217,2016-12-27 17:33:00,11.95,Tandoori Mixed Grill
73232,1,4569,217,2016-12-24 16:10:00,11.95,Tandoori Mixed Grill
73233,1,11000,217,2016-12-22 21:07:00,11.95,Tandoori Mixed Grill
73234,1,4574,217,2016-12-20 18:28:00,11.95,Tandoori Mixed Grill
73235,2,5435,217,2016-12-18 17:36:00,11.95,Tandoori Mixed Grill
73236,1,2910,217,2016-12-18 11:50:00,11.95,Tandoori Mixed Grill
73237,1,2911,217,2016-12-18 11:40:00,11.95,Tandoori Mixed Grill
73238,1,7589,217,2016-12-15 20:08:00,11.95,Tandoori Mixed Grill
73239,1,4582,217,2016-12-15 12:04:00,11.95,Tandoori Mixed Grill
73240,2,2927,217,2016-12-12 19:43:00,11.95,Tandoori Mixed Grill
73241,1,4583,217,2016-12-12 19:22:00,11.95,Tandoori Mixed Grill
73242,1,12871,101,2016-12-09 20:59:00,7.95,Vindaloo
73243,1,4586,217,2016-12-09 16:58:00,11.95,Tandoori Mixed Grill
73244,1,5448,217,2016-12-03 17:30:00,11.95,Tandoori Mixed Grill
73245,1,2951,217,2016-12-03 17:00:00,11.95,Tandoori Mixed Grill
73246,1,2952,217,2016-12-02 20:24:00,11.95,Tandoori Mixed Grill
73247,1,7610,220,2016-12-02 12:03:00,11.95,Tandoori Fish (Main)
73248,3,7610,217,2016-12-02 12:03:00,11.95,Tandoori Mixed Grill
73249,1,4591,217,2016-12-01 17:13:00,11.95,Tandoori Mixed Grill
73250,1,11044,217,2016-11-30 18:28:00,11.95,Tandoori Mixed Grill
73251,1,11045,217,2016-11-30 18:05:00,11.95,Tandoori Mixed Grill
73252,1,11046,217,2016-11-30 18:01:00,11.95,Tandoori Mixed Grill
73253,1,7615,217,2016-11-26 21:23:00,11.95,Tandoori Mixed Grill
73254,1,7615,220,2016-11-26 21:23:00,11.95,Tandoori Fish (Main)
73255,1,7616,220,2016-11-26 19:49:00,11.95,Tandoori Fish (Main)
73256,1,5458,217,2016-11-25 19:01:00,11.95,Tandoori Mixed Grill
73257,1,7632,217,2016-11-20 19:27:00,11.95,Tandoori Mixed Grill
73258,1,11067,217,2016-11-19 20:38:00,11.95,Tandoori Mixed Grill
73259,1,11068,220,2016-11-19 19:45:00,11.95,Tandoori Fish (Main)
73260,1,11070,217,2016-11-19 18:16:00,11.95,Tandoori Mixed Grill
73261,1,2980,217,2016-11-18 20:43:00,11.95,Tandoori Mixed Grill
73262,1,13103,217,2016-11-13 20:57:00,11.95,Tandoori Mixed Grill
73263,1,3000,217,2016-11-10 18:58:00,11.95,Tandoori Mixed Grill
73264,1,11101,217,2016-11-06 18:11:00,11.95,Tandoori Mixed Grill
73265,1,11106,217,2016-11-05 19:35:00,11.95,Tandoori Mixed Grill
73266,1,7661,217,2016-11-05 18:29:00,11.95,Tandoori Mixed Grill
73267,1,11110,217,2016-11-04 19:38:00,11.95,Tandoori Mixed Grill
73268,1,4609,217,2016-11-04 19:24:00,11.95,Tandoori Mixed Grill
73269,2,3018,217,2016-11-03 08:06:00,11.95,Tandoori Mixed Grill
73270,1,7664,217,2016-11-02 20:12:00,11.95,Tandoori Mixed Grill
73271,1,3019,217,2016-10-31 19:01:00,11.95,Tandoori Mixed Grill
73272,1,3020,217,2016-10-31 18:54:00,11.95,Tandoori Mixed Grill
73273,1,7669,217,2016-10-30 19:57:00,11.95,Tandoori Mixed Grill
73274,1,7670,217,2016-10-30 19:50:00,11.95,Tandoori Mixed Grill
73275,1,11119,217,2016-10-30 17:21:00,11.95,Tandoori Mixed Grill
73276,1,7674,220,2016-10-29 22:32:00,11.95,Tandoori Fish (Main)
73277,1,11121,217,2016-10-29 19:19:00,11.95,Tandoori Mixed Grill
73278,1,7685,217,2016-10-25 17:52:00,11.95,Tandoori Mixed Grill
73279,1,3044,217,2016-10-22 19:04:00,11.95,Tandoori Mixed Grill
73280,1,11132,217,2016-10-22 18:14:00,11.95,Tandoori Mixed Grill
73281,1,11134,217,2016-10-21 20:06:00,11.95,Tandoori Mixed Grill
73282,1,11134,220,2016-10-21 20:06:00,11.95,Tandoori Fish (Main)
73283,1,11139,217,2016-10-20 19:20:00,11.95,Tandoori Mixed Grill
73284,1,7693,217,2016-10-18 20:12:00,11.95,Tandoori Mixed Grill
73285,1,7704,217,2016-10-14 19:50:00,11.95,Tandoori Mixed Grill
73286,1,11155,217,2016-10-14 19:06:00,11.95,Tandoori Mixed Grill
73287,1,3067,99,2016-10-14 18:31:00,7.95,Madras
73288,1,12296,217,2016-10-10 20:14:00,11.95,Tandoori Mixed Grill
73289,1,3089,217,2016-10-03 18:37:00,11.95,Tandoori Mixed Grill
73290,1,3095,217,2016-10-01 18:59:00,11.95,Tandoori Mixed Grill
73291,1,12884,217,2016-09-24 21:14:00,11.95,Tandoori Mixed Grill
73292,1,12578,217,2016-09-20 12:46:00,11.95,Tandoori Mixed Grill
73293,1,3119,217,2016-09-18 19:01:00,11.95,Tandoori Mixed Grill
73294,1,12886,217,2016-09-17 19:45:00,11.95,Tandoori Mixed Grill
73295,1,13378,217,2016-09-17 18:54:00,11.95,Tandoori Mixed Grill
73296,1,13378,220,2016-09-17 18:54:00,11.95,Tandoori Fish (Main)
73297,2,11214,217,2016-09-15 18:43:00,11.95,Tandoori Mixed Grill
73298,1,12888,217,2016-09-10 21:13:00,11.95,Tandoori Mixed Grill
73299,1,7748,217,2016-09-10 20:39:00,11.95,Tandoori Mixed Grill
73300,1,11219,217,2016-09-09 17:33:00,11.95,Tandoori Mixed Grill
73301,1,12582,217,2016-09-03 20:56:00,11.95,Tandoori Mixed Grill
73302,1,7770,217,2016-08-29 19:15:00,11.95,Tandoori Mixed Grill
73303,1,12891,217,2016-08-27 20:48:00,11.95,Tandoori Mixed Grill
73304,1,7774,217,2016-08-26 19:46:00,11.95,Tandoori Mixed Grill
73305,1,11245,217,2016-08-24 18:43:00,11.95,Tandoori Mixed Grill
73306,1,11248,217,2016-08-22 21:17:00,11.95,Tandoori Mixed Grill
73307,1,11250,217,2016-08-22 19:24:00,11.95,Tandoori Mixed Grill
73308,1,3161,217,2016-08-21 19:21:00,11.95,Tandoori Mixed Grill
73309,1,3162,217,2016-08-21 19:14:00,11.95,Tandoori Mixed Grill
73310,1,3164,217,2016-08-20 18:45:00,11.95,Tandoori Mixed Grill
73311,1,11258,217,2016-08-19 20:17:00,11.95,Tandoori Mixed Grill
73312,1,12586,220,2016-08-13 12:14:00,11.95,Tandoori Fish (Main)
73313,1,4668,217,2016-08-12 19:06:00,11.95,Tandoori Mixed Grill
73314,1,4669,217,2016-08-12 18:04:00,11.95,Tandoori Mixed Grill
73315,1,5517,99,2016-08-11 17:42:00,7.95,Madras
73316,1,11273,101,2016-08-07 19:38:00,7.95,Vindaloo
73317,1,3181,217,2016-08-06 20:12:00,11.95,Tandoori Mixed Grill
73318,1,11280,217,2016-08-02 19:45:00,11.95,Tandoori Mixed Grill
73319,1,3192,217,2016-07-29 17:56:00,11.95,Tandoori Mixed Grill
73320,1,3195,100,2016-07-25 19:50:00,7.95,Curry
73321,1,3196,100,2016-07-25 19:46:00,7.95,Curry
73322,1,4680,217,2016-07-22 19:23:00,11.95,Tandoori Mixed Grill
73323,1,3204,217,2016-07-21 20:28:00,11.95,Tandoori Mixed Grill
73324,1,4682,217,2016-07-21 18:53:00,11.95,Tandoori Mixed Grill
73325,1,4690,217,2016-06-17 19:09:00,11.95,Tandoori Mixed Grill
73326,1,5528,220,2016-06-16 12:53:00,11.95,Tandoori Fish (Main)
73327,1,4692,217,2016-06-14 18:31:00,11.95,Tandoori Mixed Grill
73328,1,11321,217,2016-06-10 19:06:00,11.95,Tandoori Mixed Grill
73329,1,7836,217,2016-06-10 18:24:00,11.95,Tandoori Mixed Grill
73330,1,4696,217,2016-06-06 21:10:00,11.95,Tandoori Mixed Grill
73331,1,5531,100,2016-06-05 18:24:00,7.95,Curry
73332,1,3236,99,2016-05-30 18:10:00,7.95,Madras
73333,1,7846,217,2016-05-30 17:18:00,11.95,Tandoori Mixed Grill
73334,1,11338,217,2016-05-28 22:51:00,11.95,Tandoori Mixed Grill
73335,1,3244,217,2016-05-27 18:42:00,11.95,Tandoori Mixed Grill
73336,1,7859,100,2016-05-21 20:13:00,7.95,Curry
73337,1,13316,217,2016-05-19 19:38:00,11.95,Tandoori Mixed Grill
73338,1,11373,217,2016-05-05 19:03:00,11.95,Tandoori Mixed Grill
73339,1,3281,217,2016-05-03 19:52:00,11.95,Tandoori Mixed Grill
73340,1,5542,217,2016-05-02 17:47:00,11.95,Tandoori Mixed Grill
73341,1,3286,217,2016-05-01 21:25:00,11.95,Tandoori Mixed Grill
73342,1,11381,101,2016-04-27 17:21:00,7.95,Vindaloo
73343,1,3296,217,2016-04-23 22:10:00,11.95,Tandoori Mixed Grill
73344,1,5543,217,2016-04-23 19:08:00,11.95,Tandoori Mixed Grill
73345,1,11394,217,2016-04-16 19:49:00,11.95,Tandoori Mixed Grill
73346,1,3317,217,2016-04-07 18:38:00,11.95,Tandoori Mixed Grill
73347,2,7895,217,2016-04-05 18:45:00,11.95,Tandoori Mixed Grill
73348,1,7900,217,2016-03-29 19:39:00,11.95,Tandoori Mixed Grill
73349,1,7900,100,2016-03-29 19:39:00,7.95,Curry
73350,1,5551,99,2016-03-26 18:40:00,7.95,Madras
73351,2,13320,217,2016-03-24 18:59:00,11.95,Tandoori Mixed Grill
73352,1,3340,217,2016-03-17 19:43:00,11.95,Tandoori Mixed Grill
73353,1,3343,222,2019-07-29 21:33:00,12.95,Tandoori King Prawn Garlic
73354,1,5561,223,2019-07-28 21:18:00,12.95,Chicken Shashlick Curry
73355,1,7928,224,2019-07-27 18:14:00,12.95,King Prawn Hari Mirch
73356,1,4747,225,2019-07-26 20:03:00,12.95,Hazary Lamb Chilli Garlic
73357,1,99,226,2019-07-26 18:14:00,12.95,Lamb Shashlick Curry
73358,1,104,223,2019-07-25 19:11:00,12.95,Chicken Shashlick Curry
73359,1,3353,222,2019-07-25 18:13:00,12.95,Tandoori King Prawn Garlic
73360,1,12620,227,2019-07-23 17:32:00,12.95,King Prawn Shaslick
73361,1,4754,228,2019-07-21 17:52:00,12.95,Dhansak - King Prawn
73362,1,7941,229,2019-07-21 17:50:00,12.95,Bengal King Prawn
73363,1,113,228,2019-07-21 17:26:00,12.95,Dhansak - King Prawn
73364,1,127,230,2019-07-19 19:44:00,12.95,Korma - King Prawn
73365,1,7949,231,2019-07-19 18:02:00,12.95,Bhuna - King Prawn
73366,51,13379,227,2019-07-18 18:38:00,12.95,King Prawn Shaslick
73367,1,3364,226,2019-07-18 18:26:00,12.95,Lamb Shashlick Curry
73368,1,7958,228,2019-07-17 19:08:00,12.95,Dhansak - King Prawn
73369,1,3371,222,2019-07-13 18:52:00,12.95,Tandoori King Prawn Garlic
73370,1,7972,231,2019-07-12 19:56:00,12.95,Bhuna - King Prawn
73371,1,7975,226,2019-07-12 19:46:00,12.95,Lamb Shashlick Curry
73372,1,4760,223,2019-07-12 17:19:00,12.95,Chicken Shashlick Curry
73373,1,3374,222,2019-07-09 19:04:00,12.95,Tandoori King Prawn Garlic
73374,1,7997,228,2019-07-07 18:24:00,12.95,Dhansak - King Prawn
73375,1,180,228,2019-07-06 17:20:00,12.95,Dhansak - King Prawn
73376,1,181,227,2019-07-06 17:15:00,12.95,King Prawn Shaslick
73377,1,5619,222,2019-07-06 15:15:00,12.95,Tandoori King Prawn Garlic
73378,1,195,225,2019-07-04 17:45:00,12.95,Hazary Lamb Chilli Garlic
